id;nom;population;longitude;latitude
roussiere;LA ROUSSIERE;218;0,583333;48,9583
mesnil-fuguet;LE MESNIL-FUGUET;185;1,1;49,0667
fort-moville;FORT-MOVILLE;404;0,416667;49,3333
courbepine;COURBEPINE;699;0,566667;49,1333
barneville-sur-seine;BARNEVILLE-SUR-SEINE;467;0,85;49,3833
barc;BARC;1063;0,816667;49,0667
chaignes;CHAIGNES;275;1,45;49,0167
drucourt;DRUCOURT;608;0,466667;49,1167
serquigny;SERQUIGNY;2051;0,716667;49,1
chanteloup-27;CHANTELOUP;89;1,01667;48,8833
epegard;EPEGARD;503;0,883333;49,1833
gauciel;GAUCIEL;811;1,25;49,0333
longchamps;LONGCHAMPS;610;1,61667;49,3667
saint-aubin-d-ecrosville;SAINT-AUBIN-D'ECROSVILLE;663;0,983333;49,15
hosmes;L'HOSMES;80;1,03333;48,7833
fresne-cauverville;FRESNE-CAUVERVILLE;206;0,466667;49,2
touffreville-27;TOUFFREVILLE;329;1,44111;49,3506
bec-thomas;LE BEC-THOMAS;218;0,983333;49,2333
sainte-marie-de-vatimesnil;SAINTE-MARIE-DE-VATIMESNIL;252;1,56667;49,2667
gravigny;GRAVIGNY;4083;1,16667;49,05
glisolles;GLISOLLES;833;1,01667;48,9833
crasville-27;CRASVILLE;126;1,08333;49,2167
charleval-27;CHARLEVAL;1845;1,38333;49,3667
saint-pierre-la-garenne;SAINT-PIERRE-LA-GARENNE;922;1,4;49,15
vieille-lyre;LA VIEILLE-LYRE;627;0,75;48,9167
valailles;VALAILLES;382;0,6;49,1167
ezy-sur-eure;EZY-SUR-EURE;3270;1,41667;48,8667
landin;LE LANDIN;178;0,8;49,4
honguemare-guenouville;HONGUEMARE-GUENOUVILLE;595;0,816667;49,3667
daubeuf-pres-vatteville;DAUBEUF-PRES-VATTEVILLE;486;1,3;49,2667
madeleine-de-nonancourt;LA MADELEINE-DE-NONANCOURT;1211;1,20278;48,7731
fains;FAINS;415;1,38333;49
saint-sylvestre-de-cormeilles;SAINT-SYLVESTRE-DE-CORMEILLES;205;0,428611;49,2448
harquency;HARQUENCY;270;1,48333;49,25
saint-luc;SAINT-LUC;244;1,24167;48,975
bec-hellouin;LE BEC-HELLOUIN;419;0,716667;49,2333
vezillon;VEZILLON;240;1,4;49,2167
chamblac;CHAMBLAC;375;0,55;48,9833
cantiers;CANTIERS;199;1,58333;49,2333
ferrieres-saint-hilaire;FERRIERES-SAINT-HILAIRE;397;0,566667;49,0333
hecourt-27;HECOURT;356;1,41667;48,9833
plessis-hebert;LE PLESSIS-HEBERT;412;1,35;48,9833
fatouville-grestain;FATOUVILLE-GRESTAIN;738;0,333333;49,4
houlbec-pres-le-gros-theil;HOULBEC-PRES-LE-GROS-THEIL;119;0,831111;49,2553
saint-pierre-du-val;SAINT-PIERRE-DU-VAL;549;0,366667;49,4
vieux-port;VIEUX-PORT;58;0,6;49,4333
conteville-27;CONTEVILLE;921;0,394722;49,4187
bazoques;BAZOQUES;169;0,55;49,1667
radepont;RADEPONT;746;1,33333;49,35
brionne-27;BRIONNE;4297;0,716667;49,2
guiseniers;GUISENIERS;422;1,46667;49,2167
angerville-la-campagne;ANGERVILLE-LA-CAMPAGNE;1113;1,16667;48,9917
grainville;GRAINVILLE;556;1,36667;49,35
beauficel-en-lyons;BEAUFICEL-EN-LYONS;175;1,53333;49,4
tilly-27;TILLY;563;1,53333;49,15
fresney;FRESNEY;309;1,31667;48,95
flancourt-catelon;FLANCOURT-CATELON;479;0,766667;49,3333
collandres-quincarnon;COLLANDRES-QUINCARNON;204;0,85;49
nojeon-en-vexin;NOJEON-EN-VEXIN;313;1,56445;49,3295
etrepagny;ETREPAGNY;3782;1,61667;49,3
livet-sur-authou;LIVET-SUR-AUTHOU;149;0,666667;49,2333
bois-le-roi-27;BOIS-LE-ROI;1021;1,35;48,8667
saint-gregoire-du-vievre;SAINT-GREGOIRE-DU-VIEVRE;342;0,633333;49,25
burey;BUREY;371;0,95;48,9833
nagel-seez-mesnil;NAGEL-SEEZ-MESNIL;327;0,95;48,9333
etreville;ETREVILLE;616;0,65;49,3667
gasny;GASNY;3004;1,6;49,0833
damville;DAMVILLE;1982;1,06667;48,8667
grand-camp-27;GRAND-CAMP;455;0,526944;49,0453
bois-anzeray;BOIS-ANZERAY;171;0,7;48,9167
beaumont-le-roger;BEAUMONT-LE-ROGER;2994;0,783333;49,0833
acquigny;ACQUIGNY;1574;1,18333;49,1667
malouy;MALOUY;134;0,516667;49,1333
heudebouville;HEUDEBOUVILLE;807;1,25;49,2
boissey-le-chatel;BOISSEY-LE-CHATEL;879;0,783333;49,2667
val-david;LE VAL-DAVID;761;1,25;48,9833
val-de-reuil;VAL-DE-REUIL;13380;1,21028;49,2745
berthenonville;BERTHENONVILLE;232;1,66667;49,1833
fontaine-la-louvet;FONTAINE-LA-LOUVET;301;0,45;49,1667
haye-saint-sylvestre;LA HAYE-SAINT-SYLVESTRE;253;0,616667;48,9167
thuit-hebert;THUIT-HEBERT;314;0,833333;49,3167
saint-elier;SAINT-ELIER;438;0,966667;48,9833
piseux;PISEUX;653;0,983333;48,7667
crestot;CRESTOT;422;0,966667;49,2
torpt;LE TORPT;334;0,366667;49,3333
duranville;DURANVILLE;162;0,509722;49,1487
acon;ACON;473;1,1;48,7667
prey-27;PREY;907;1,21667;48,9667
aulnay-sur-iton;AULNAY-SUR-ITON;738;1,05;49
champenard;CHAMPENARD;219;1,33333;49,1
chavigny-bailleul;CHAVIGNY-BAILLEUL;537;1,2;48,8833
romilly-sur-andelle;ROMILLY-SUR-ANDELLE;2861;1,26667;49,3333
gaudreville-la-riviere;GAUDREVILLE-LA-RIVIERE;245;1,01667;48,9833
pinterville;PINTERVILLE;775;1,18333;49,2
foret-du-parc;LA FORET-DU-PARC;506;1,25;48,925
bosc-renoult-en-roumois;BOSC-RENOULT-EN-ROUMOIS;427;0,776111;49,2945
mouettes;MOUETTES;716;1,36667;48,9
feuguerolles;FEUGUEROLLES;182;1,03333;49,1333
carsix;CARSIX;245;0,666667;49,1333
emalleville;EMALLEVILLE;531;1,16667;49,1
cauge;CAUGE;831;1,03333;49,0167
marcilly-sur-eure;MARCILLY-SUR-EURE;1556;1,35;48,8167
saint-sebastien-de-morsent;SAINT-SEBASTIEN-DE-MORSENT;4882;1,08333;49,0167
rosay-sur-lieure;ROSAY-SUR-LIEURE;561;1,43333;49,3667
manthelon;MANTHELON;308;1,05;48,9167
bois-normand-pres-lyre;BOIS-NORMAND-PRES-LYRE;365;0,7;48,9
saint-martin-la-campagne;SAINT-MARTIN-LA-CAMPAGNE;103;1,06667;49,0667
epreville-pres-le-neubourg;EPREVILLE-PRES-LE-NEUBOURG;498;0,880278;49,1359
sassey;SASSEY;171;1,21667;49,05
landepereuse;LANDEPEREUSE;349;0,633333;49
gamaches-en-vexin;GAMACHES-EN-VEXIN;321;1,61667;49,2667
breux-sur-avre;BREUX-SUR-AVRE;360;1,08333;48,7667
saint-germain-des-angles;SAINT-GERMAIN-DES-ANGLES;208;1,15;49,0833
saint-julien-de-la-liegue;SAINT-JULIEN-DE-LA-LIEGUE;461;1,3;49,1333
saint-maclou;SAINT-MACLOU;563;0,416667;49,3667
fouqueville;FOUQUEVILLE;456;0,95;49,2167
toutainville;TOUTAINVILLE;1250;0,466667;49,3667
houssaye;LA HOUSSAYE;218;0,8;48,9833
hebecourt-27;HEBECOURT;596;1,71667;49,35
garennes-sur-eure;GARENNES-SUR-EURE;1821;1,43333;48,9167
saint-amand-des-hautes-terres;SAINT-AMAND-DES-HAUTES-TERRES;282;0,933333;49,2333
fauville;FAUVILLE;313;1,2;49,0333
sainte-genevieve-les-gasny;SAINTE-GENEVIEVE-LES-GASNY;652;1,58333;49,0833
chesne-27;LE CHESNE;554;0,95;48,8833
thevray;THEVRAY;292;0,733333;48,9833
mesnil-rousset;MESNIL-ROUSSET;110;0,566667;48,9
illeville-sur-montfort;ILLEVILLE-SUR-MONTFORT;881;0,733333;49,3333
bueil;BUEIL;1473;1,45;48,9333
saint-andre-de-l-eure;SAINT-ANDRE-DE-L'EURE;3481;1,28333;48,9
mainneville;MAINNEVILLE;444;1,68333;49,3667
ecaquelon;ECAQUELON;518;0,716667;49,2833
tourville-la-campagne;TOURVILLE-LA-CAMPAGNE;947;0,9;49,2333
chennebrun;CHENNEBRUN;140;0,7835;48,6794
boissy-lamberville;BOISSY-LAMBERVILLE;289;0,583333;49,1667
vaux-sur-eure;VAUX-SUR-EURE;262;1,35;49,05
avrilly-27;AVRILLY;442;1,15;48,9333
panilleuse;PANILLEUSE;458;1,5;49,15
amfreville-la-campagne;AMFREVILLE-LA-CAMPAGNE;896;0,95;49,2167
vatteville;VATTEVILLE;195;1,28333;49,2833
chapelle-du-bois-des-faulx;LA CHAPELLE-DU-BOIS-DES-FAULX;517;1,16667;49,1123
lorleau;LORLEAU;142;1,5;49,4167
sacquenville;SACQUENVILLE;1077;1,06667;49,0833
fleury-la-foret;FLEURY-LA-FORET;281;1,55;49,4167
giverny;GIVERNY;500;1,53333;49,0667
saint-etienne-l-allier;SAINT-ETIENNE-L'ALLIER;513;0,55;49,2667
menesqueville;MENESQUEVILLE;432;1,41083;49,3628
moisville;MOISVILLE;175;1,16667;48,85
saussaye;LA SAUSSAYE;1909;0,983333;49,2667
saint-victor-d-epine;SAINT-VICTOR-D'EPINE;318;0,6;49,2167
croisille-27;LA CROISILLE;431;0,983333;48,9667
guitry;GUITRY;278;1,55;49,2167
saint-benoÌ¨t-des-ombres;SAINT-BENOIT-DES-OMBRES;122;0,633333;49,2333
morainville-jouveaux;MORAINVILLE-JOUVEAUX;380;0,445556;49,222
tourneville;TOURNEVILLE;346;1,11667;49,1
dampsmesnil;DAMPSMESNIL;200;1,63333;49,1667
saint-pierre-d-autils;SAINT-PIERRE-D'AUTILS;993;1,43333;49,1167
couture-boussey;LA COUTURE-BOUSSEY;2232;1,4;48,9
saint-aquilin-de-pacy;SAINT-AQUILIN-DE-PACY;561;1,36667;49,0167
miserey;MISEREY;537;1,26667;49,0167
trinite-de-reville;LA TRINITE-DE-REVILLE;259;0,516667;48,9667
juignettes;JUIGNETTES;239;0,666667;48,85
berville-la-campagne;BERVILLE-LA-CAMPAGNE;160;0,9;49,0333
saint-pierre-du-mesnil;SAINT-PIERRE-DU-MESNIL;110;0,583333;48,9333
saint-cyr-la-campagne;SAINT-CYR-LA-CAMPAGNE;414;1,01667;49,25
breuilpont;BREUILPONT;1193;1,43333;48,9667
sainte-opportune-la-mare;SAINTE-OPPORTUNE-LA-MARE;442;0,533333;49,4167
beaumesnil-27;BEAUMESNIL;572;0,716667;49,0167
touville;TOUVILLE;144;0,759167;49,3034
marais-vernier;MARAIS-VERNIER;494;0,45;49,4167
sacq;LE SACQ;316;1,06667;48,9
calleville;CALLEVILLE;664;0,766667;49,2
saint-mards-de-blacarville;SAINT-MARDS-DE-BLACARVILLE;780;0,516667;49,3667
noyer-en-ouche;LE NOYER-EN-OUCHE;196;0,766667;49
mouflaines;MOUFLAINES;155;1,55;49,25
gouttieres-27;GOUTTIERES;197;0,75;49,0167
saint-eloi-de-fourques;SAINT-ELOI-DE-FOURQUES;463;0,8;49,2333
jonquerets-de-livet;JONQUERETS-DE-LIVET;287;0,616667;49,0167
saint-ouen-du-tilleul;SAINT-OUEN-DU-TILLEUL;1563;0,95;49,2833
epinay;EPINAY;325;0,641944;48,9812
saint-pierre-des-ifs-27;SAINT-PIERRE-DES-IFS;274;0,633333;49,2667
tocqueville-27;TOCQUEVILLE;130;0,616667;49,4
bretagnolles;BRETAGNOLLES;184;1,3525;48,9517
saint-ouen-des-champs;SAINT-OUEN-DES-CHAMPS;293;0,55;49,3833
gaillardbois-cressenville;GAILLARDBOIS-CRESSENVILLE;415;1,4;49,3333
lilly;LILLY;71;1,56667;49,4
damps;LES DAMPS;1264;1,18333;49,3
notre-dame-d-epine;NOTRE-DAME-D'EPINE;74;0,6;49,2
gaillon;GAILLON;7271;1,33333;49,1667
mousseaux-neuville;MOUSSEAUX-NEUVILLE;669;1,35;48,9
saint-just-27;SAINT-JUST;1344;1,45;49,1167
corny;CORNY;347;1,46667;49,2833
connelles;CONNELLES;204;1,26667;49,25
chambord-27;CHAMBORD;167;0,616667;48,9
preaux-27;LES PREAUX;428;0,466667;49,3167
bouquetot;BOUQUETOT;1041;0,783333;49,3667
authou;AUTHOU;355;0,7;49,2333
conde-sur-risle;CONDE-SUR-RISLE;553;0,616667;49,3167
capelle-les-grands;CAPELLE-LES-GRANDS;408;0,474167;49,0462
saint-jean-de-la-lequeraye;SAINT-JEAN-DE-LA-LEQUERAYE;52;0,562778;49,2239
saint-vincent-des-bois;SAINT-VINCENT-DES-BOIS;318;1,4;49,0667
pyle;LA PYLE;159;0,9;49,2
tronquay-27;LE TRONQUAY;490;1,47861;49,4262
folleville-27;FOLLEVILLE;197;0,5;49,15
merey;MEREY;332;1,4;48,9667
graveron-semerville;GRAVERON-SEMERVILLE;291;0,983333;49,1
berville-en-roumois;BERVILLE-EN-ROUMOIS;760;0,833333;49,3
bottereaux;LES BOTTEREAUX;328;0,666667;48,8833
ecquetot;ECQUETOT;350;1,01667;49,1667
roman;ROMAN;280;1,05;48,85
francheville-27;FRANCHEVILLE;1254;0,85;48,7833
saint-germain-village;SAINT-GERMAIN-VILLAGE;1554;0,5;49,35
baux-sainte-croix;LES BAUX-SAINTE-CROIX;912;1,1;48,9667
bourgtheroulde-infreville;BOURGTHEROULDE-INFREVILLE;2852;0,883333;49,3
neuilly-27;NEUILLY;145;1,41667;48,9333
villers-en-vexin;VILLERS-EN-VEXIN;279;1,6;49,25
saint-georges-du-vievre;SAINT-GEORGES-DU-VIEVRE;737;0,583333;49,25
cierrey;CIERREY;657;1,26667;49
fontaine-bellenger;FONTAINE-BELLENGER;1048;1,26667;49,1833
sainte-marguerite-en-ouche;SAINTE-MARGUERITE-EN-OUCHE;133;0,65;49,0167
fontaine-l-abbe;FONTAINE-L'ABBE;598;0,7;49,0833
bonneville-sur-iton;LA BONNEVILLE-SUR-ITON;2301;1,03583;48,9928
fontenay-27;FONTENAY;325;1,56972;49,2092
verneusses;VERNEUSSES;206;0,45;48,9167
aubevoye;AUBEVOYE;4794;1,33333;49,15
marcilly-la-campagne;MARCILLY-LA-CAMPAGNE;1023;1,21667;48,8333
morsan;MORSAN;122;0,583333;49,1833
nonancourt;NONANCOURT;2247;1,2;48,7667
sainte-opportune-du-bosc;SAINTE-OPPORTUNE-DU-BOSC;657;0,837222;49,1609
hogues;LES HOGUES;652;1,4;49,4333
trinite-de-thouberville;LA TRINITE-DE-THOUBERVILLE;456;0,878333;49,3601
puchay;PUCHAY;562;1,53333;49,35
triqueville;TRIQUEVILLE;321;0,440833;49,3364
rougemontiers;ROUGEMONTIERS;920;0,725;49,3583
haye-de-calleville;LA HAYE-DE-CALLEVILLE;305;0,783333;49,1833
perruel;PERRUEL;466;1,38333;49,4333
hondouville;HONDOUVILLE;771;1,11667;49,1333
cauverville-en-roumois;CAUVERVILLE-EN-ROUMOIS;213;0,65;49,35
favril-27;LE FAVRIL;170;0,531389;49,1828
bosc-benard-commin;BOSC-BENARD-COMMIN;313;0,833333;49,3167
bournainville-faverolles;BOURNAINVILLE-FAVEROLLES;405;0,488056;49,127
saint-philbert-sur-boissey;SAINT-PHILBERT-SUR-BOISSEY;168;0,784167;49,2548
saint-georges-motel;SAINT-GEORGES-MOTEL;955;1,36667;48,8
civieres;CIVIERES;219;1,58333;49,1667
harengere;LA HARENGERE;531;1;49,2333
barville-27;BARVILLE;76;0,478056;49,1573
ecardenville-sur-eure;ECARDENVILLE-SUR-EURE;531;1,26667;49,1
haye-de-routot;LA HAYE-DE-ROUTOT;271;0,733333;49,4
ecardenville-la-campagne;ECARDENVILLE-LA-CAMPAGNE;421;0,85;49,1167
bus-saint-remy;BUS-SAINT-REMY;331;1,61667;49,15
douains;DOUAINS;456;1,43333;49,0333
heuniere;LA HEUNIERE;252;1,41667;49,0667
ferriere-sur-risle;LA FERRIERE-SUR-RISLE;269;0,8;48,9833
sainte-marthe-27;SAINTE-MARTHE;449;0,883333;48,9667
amfreville-sur-iton;AMFREVILLE-SUR-ITON;772;1,15;49,15
fiquefleur-equainville;FIQUEFLEUR-EQUAINVILLE;645;0,316667;49,4167
hennezis;HENNEZIS;763;1,46667;49,1833
gadencourt;GADENCOURT;390;1,4;48,9833
bacquepuis;BACQUEPUIS;324;1,05;49,0833
cormier;LE CORMIER;391;1,30833;48,975
reuilly-27;REUILLY;580;1,21667;49,0667
chauvincourt-provemont;CHAUVINCOURT-PROVEMONT;340;1,63945;49,2781
bouquelon;BOUQUELON;406;0,483333;49,4
montfort-sur-risle;MONTFORT-SUR-RISLE;812;0,666667;49,3
saint-agnan-de-cernieres;SAINT-AGNAN-DE-CERNIERES;137;0,516667;48,9534
mesnil-sous-vienne;MESNIL-SOUS-VIENNE;129;1,66667;49,3833
autheuil-authouillet;AUTHEUIL-AUTHOUILLET;865;1,28;49,0967
bourg-achard;BOURG-ACHARD;3011;0,816667;49,35
irreville;IRREVILLE;438;1,21667;49,0833
morgny;MORGNY;567;1,58333;49,3833
ivry-la-bataille;IVRY-LA-BATAILLE;2556;1,46667;48,8833
alizay;ALIZAY;1410;1,18333;49,3167
faverolles-la-campagne;FAVEROLLES-LA-CAMPAGNE;142;0,933333;49,0167
roquette;LA ROQUETTE;227;1,33333;49,25
tilleul-lambert;LE TILLEUL-LAMBERT;209;0,95;49,0833
neubourg;LE NEUBOURG;4159;0,916667;49,15
epaignes;EPAIGNES;1371;0,45;49,2833
lieurey;LIEUREY;1399;0,483333;49,2333
tilleul-dame-agnes;TILLEUL-DAME-AGNES;217;0,883333;49
rouvray-27;ROUVRAY;278;1,33333;49,0667
epreville-en-roumois;EPREVILLE-EN-ROUMOIS;384;0,766667;49,3167
gournay-le-guerin;GOURNAY-LE-GUERIN;145;0,774722;48,7073
saint-germain-la-campagne;SAINT-GERMAIN-LA-CAMPAGNE;860;0,416667;49,05
surville-27;SURVILLE;927;1,1;49,2
cailly-sur-eure;CAILLY-SUR-EURE;228;1,21667;49,1167
pullay;PULLAY;386;0,883333;48,7333
berthouville;BERTHOUVILLE;290;0,633333;49,1833
cesseville;CESSEVILLE;441;0,983333;49,1833
pressagny-l-orgueilleux;PRESSAGNY-L'ORGUEILLEUX;712;1,44583;49,1323
tilleul-othon;LE TILLEUL-OTHON;381;0,783333;49,1167
saint-quentin-des-isles;SAINT-QUENTIN-DES-ISLES;238;0,583333;49,05
valletot;VALLETOT;341;0,616667;49,3667
gisay-la-coudre;GISAY-LA-COUDRE;234;0,626111;48,9503
ventes;LES VENTES;1037;1,08333;48,95
giverville;GIVERVILLE;321;0,566667;49,2
sainte-croix-sur-aizier;SAINTE-CROIX-SUR-AIZIER;261;0,633333;49,4167
piencourt;PIENCOURT;175;0,4;49,1667
guernanville;GUERNANVILLE;90;0,85;48,8833
fontaine-heudebourg;FONTAINE-HEUDEBOURG;714;1,21667;49,1333
notre-dame-du-hamel;NOTRE-DAME-DU-HAMEL;237;0,516667;48,8833
saint-victor-de-chretienville;SAINT-VICTOR-DE-CHRETIENVILLE;454;0,516944;49,0737
neuve-grange;LA NEUVE-GRANGE;325;1,55;49,3667
goulafriere;LA GOULAFRIERE;173;0,45;48,95
pont-saint-pierre;PONT-SAINT-PIERRE;1137;1,26667;49,3333
beaumontel;BEAUMONTEL;713;0,766667;49,0833
conde-sur-iton;CONDE-SUR-ITON;891;0,9625;48,8331
corneville-sur-risle;CORNEVILLE-SUR-RISLE;1248;0,616667;49,3333
beuzeville;BEUZEVILLE;4178;0,35;49,3333
foulbec;FOULBEC;554;0,416667;49,4
mesnil-verclives;MESNIL-VERCLIVES;274;1,46667;49,3167
saint-ouen-d-attez;SAINT-OUEN-D'ATTEZ;272;0,95;48,8
saint-denis-des-monts;SAINT-DENIS-DES-MONTS;219;0,816667;49,2667
rugles;RUGLES;2367;0,7;48,8167
criquebeuf-la-campagne;CRIQUEBEUF-LA-CAMPAGNE;249;1,01667;49,2
noe-poulain;LA NOE-POULAIN;211;0,516667;49,2667
boncourt-27;BONCOURT;172;1,3;49,0333
lery-27;LERY;2082;1,21667;49,2833
evreux;EVREUX;50537;1,15;49,0167
saint-philbert-sur-risle;SAINT-PHILBERT-SUR-RISLE;790;0,65;49,2833
vieil-evreux;LE VIEIL-EVREUX;727;1,23333;49
vironvay;VIRONVAY;307;1,21667;49,2
saint-denis-le-ferment;SAINT-DENIS-LE-FERMENT;505;1,71667;49,3333
boisney;BOISNEY;281;0,65;49,15
hauville;HAUVILLE;1281;0,766667;49,4
saint-ouen-de-pontcheuil;SAINT-OUEN-DE-PONTCHEUIL;97;0,95;49,2333
sancourt-27;SANCOURT;163;1,68333;49,35
freneuse-sur-risle;FRENEUSE-SUR-RISLE;343;0,666667;49,25
eturqueraye;ETURQUERAYE;282;0,7;49,3667
mesnil-jourdain;LE MESNIL-JOURDAIN;229;1,11667;49,1833
amfreville-les-champs-27;AMFREVILLE-LES-CHAMPS;446;1,31667;49,3167
fourmetot;FOURMETOT;632;0,566667;49,3833
quittebeuf;QUITTEBEUF;598;1,01667;49,1
serez;SEREZ;148;1,36389;48,9339
bernienville;BERNIENVILLE;274;1,03333;49,0833
saint-aubin-le-guichard;SAINT-AUBIN-LE-GUICHARD;293;0,7;49,0333
noyers-27;NOYERS;300;1,38333;49,2667
mesnil-sur-l-estree;MESNIL-SUR-L'ESTREE;976;1,3;48,7667
sainte-marguerite-de-l-autel;SAINTE-MARGUERITE-DE-L'AUTEL;530;0,866667;48,9
fontaine-sous-jouy;FONTAINE-SOUS-JOUY;775;1,3;49,0667
baux-de-breteuil;LES BAUX-DE-BRETEUIL;664;0,816667;48,8833
martagny;MARTAGNY;140;1,65945;49,3951
courdemanche-27;COURDEMANCHE;573;1,28333;48,8167
saint-victor-sur-avre;SAINT-VICTOR-SUR-AVRE;65;0,85;48,7
breteuil-27;BRETEUIL;3347;0,913889;48,8362
houlbec-cocherel;HOULBEC-COCHEREL;1354;1,36667;49,0667
courteilles;COURTEILLES;144;1,01667;48,7333
ajou;AJOU;257;0,783333;48,9833
vaudreuil;LE VAUDREUIL;3673;1,21667;49,25
doudeauville-en-vexin;DOUDEAUVILLE-EN-VEXIN;313;1,58945;49,3275
tourny;TOURNY;897;1,55;49,1833
cheronvilliers;CHERONVILLIERS;535;0,733333;48,7833
planquay;LE PLANQUAY;150;0,433333;49,1
corneuil;CORNEUIL;481;1,14167;48,8833
thuit-simer;LE THUIT-SIMER;417;0,916667;49,2667
saint-leger-de-rotes;SAINT-LEGER-DE-ROTES;409;0,65;49,1167
pont-authou;PONT-AUTHOU;714;0,7;49,25
montreuil-l-argille;MONTREUIL-L'ARGILLE;800;0,483333;48,9333
fours-en-vexin;FOURS-EN-VEXIN;188;1,6;49,1833
melicourt;MELICOURT;99;0,516667;48,9167
sainte-colombe-pres-vernon;SAINTE-COLOMBE-PRES-VERNON;308;1,33333;49,1
villalet;VILLALET;89;1,06667;48,9333
heudreville-sur-eure;HEUDREVILLE-SUR-EURE;1026;1,18333;49,15
trinite-27;LA TRINITE;104;1,23333;48,9917
saint-mards-de-fresne;SAINT-MARDS-DE-FRESNE;348;0,45;49,0667
broglie;BROGLIE;1099;0,533333;49,0167
saint-germain-de-fresney;SAINT-GERMAIN-DE-FRESNEY;208;1,28333;48,9667
ferrieres-haut-clocher;FERRIERES-HAUT-CLOCHER;1122;0,983333;49,0167
renneville-27;RENNEVILLE;220;1,31667;49,4
bonneville-aptot;BONNEVILLE-APTOT;225;0,766667;49,25
lisors;LISORS;353;1,46667;49,35
buis-sur-damville;BUIS-SUR-DAMVILLE;977;1,12167;48,8317
manoir-27;LE MANOIR;1195;1,2;49,3167
saint-martin-saint-firmin;SAINT-MARTIN-SAINT-FIRMIN;268;0,566667;49,2833
venon-27;VENON;320;1,05;49,1667
thierville;THIERVILLE;308;0,716667;49,2667
huest;HUEST;675;1,21667;49,0333
criquebeuf-sur-seine;CRIQUEBEUF-SUR-SEINE;1189;1,1;49,3
hardencourt-cocherel;HARDENCOURT-COCHEREL;283;1,31667;49,05
cuverville-27;CUVERVILLE;221;1,37195;49,2862
plessis-sainte-opportune;LE PLESSIS-SAINTE-OPPORTUNE;275;0,883333;49,0667
farceaux;FARCEAUX;292;1,53333;49,2833
emanville-27;EMANVILLE;569;0,916667;49,0667
heudreville-en-lieuvin;HEUDREVILLE-EN-LIEUVIN;105;0,5;49,2
gouville;GOUVILLE;523;1;48,85
guerny;GUERNY;172;1,68333;49,2167
bosc-roger-en-roumois;LE BOSC-ROGER-EN-ROUMOIS;3178;0,924167;49,2898
thuit-anger;LE THUIT-ANGER;638;0,966667;49,2667
bernouville;BERNOUVILLE;315;1,7;49,3
coudres;COUDRES;519;1,25;48,8667
heuqueville-27;HEUQUEVILLE;406;1,33333;49,2833
haye-du-theil;LA HAYE-DU-THEIL;267;0,883333;49,2333
vannecrocq;VANNECROCQ;134;0,433333;49,3
saint-georges-du-mesnil;SAINT-GEORGES-DU-MESNIL;112;0,55;49,2167
muids;MUIDS;861;1,3;49,2167
lyons-la-foret;LYONS-LA-FORET;752;1,46667;49,4
bretigny-27;BRETIGNY;168;0,675;49,2167
troncq;LE TRONCQ;155;0,916667;49,2
noards;NOARDS;59;0,516667;49,2167
saint-pierre-du-bosguerard;SAINT-PIERRE-DU-BOSGUERARD;1047;0,9;49,2667
portes-27;PORTES;265;0,95;49,0333
saint-pierre-des-fleurs;SAINT-PIERRE-DES-FLEURS;1306;0,966667;49,25
saint-aubin-des-hayes;SAINT-AUBIN-DES-HAYES;145;0,683333;49,0167
beaubray;BEAUBRAY;292;0,916667;48,9167
notre-dame-de-l-isle;NOTRE-DAME-DE-L'ISLE;677;1,43333;49,15
boulleville;BOULLEVILLE;1005;0,383333;49,3667
garencieres;GARENCIERES;554;1,26667;48,95
fleury-sur-andelle;FLEURY-SUR-ANDELLE;1876;1,35;49,3667
mesnil-hardray;LE MESNIL-HARDRAY;53;1;48,9333
saint-paul-de-fourques;SAINT-PAUL-DE-FOURQUES;287;0,8;49,2167
conches-en-ouche;CONCHES-EN-OUCHE;4993;0,933333;48,9667
gauville-la-campagne;GAUVILLE-LA-CAMPAGNE;502;1,08333;49,05
saint-laurent-du-tencement;SAINT-LAURENT-DU-TENCEMENT;51;0,466667;48,8833
douville-sur-andelle;DOUVILLE-SUR-ANDELLE;417;1,3;49,3333
saussay-la-campagne;SAUSSAY-LA-CAMPAGNE;456;1,51667;49,3167
thiberville;THIBERVILLE;1790;0,45;49,1333
tillieres-sur-avre;TILLIERES-SUR-AVRE;1151;1,06667;48,7667
illiers-l-eveque;ILLIERS-L'EVEQUE;991;1,26667;48,8167
droisy-27;DROISY;407;1,15;48,8
sebecourt;SEBECOURT;440;0,833333;48,9667
ambenay;AMBENAY;546;0,733333;48,8333
bosrobert;BOSROBERT;580;0,75;49,2333
verneuil-sur-avre;VERNEUIL-SUR-AVRE;6205;0,933333;48,7333
villettes-27;VILLETTES;177;1,05;49,15
chapelle-hareng;LA CHAPELLE-HARENG;85;0,416667;49,1167
crosville-la-vieille;CROSVILLE-LA-VIEILLE;569;0,933333;49,1667
granchain;GRANCHAIN;204;0,666667;49,0333
selles-27;SELLES;433;0,5;49,3
champ-dolent;CHAMP-DOLENT;54;1,01667;48,9667
poses;POSES;1156;1,25;49,3
villez-sous-bailleul;VILLEZ-SOUS-BAILLEUL;308;1,36667;49,1167
chaise-dieu-du-theil;CHAISE-DIEU-DU-THEIL;227;0,766667;48,7667
saint-aubin-le-vertueux;SAINT-AUBIN-LE-VERTUEUX;879;0,6;49,05
authevernes;AUTHEVERNES;359;1,63333;49,2167
